Scene number,Start,End,Keywords,Description
110,00:24:13.560,00:24:18.920,"trật tự chính trị,công cuộc khẩn hoang,Tây Nam Bộ xu hướng dân chủ,hệ đạo đức,chữ Hán,Pháp xâm lược Việt Nam,không gian kinh tế văn hóa,chế độ phong kiến,đền thờ,miếu thờ","Chính vì thế, Nho học của khu vực miền Bắc trước đây là Đèn Ngoài, đến Đàng Trong đã thay đổi và đến tận Nam Bộ thì hoàn toàn."
111,00:24:18.920,00:24:24.880,"trật tự chính trị,công cuộc khẩn hoang,Tây Nam Bộ xu hướng dân chủ,hệ đạo đức,chữ Hán,Pháp xâm lược Việt Nam,không gian kinh tế văn hóa,chế độ phong kiến,đền thờ,miếu thờ","Nó đã thay đổi nhiều lắm, đến mức mà các nhà nghiên cứu, như là nhà nghiên cứu Cao Từ Thanh đã từng nói là Nam Bộ của cái Nho học của Nam Bộ là một cái thứ nho mà không nho mà không ho, lại là nha quân, phi quân thần, phi thần quân thần dai cộng là phụ bắt phụ tử, bất tử, phụ tử thị đồng hoang."
112,00:24:24.880,00:24:32.120,"trật tự chính trị,công cuộc khẩn hoang,Tây Nam Bộ xu hướng dân chủ,hệ đạo đức,chữ Hán,Pháp xâm lược Việt Nam,không gian kinh tế văn hóa,chế độ phong kiến,đền thờ,miếu thờ",chữ Hán và Nho học có vai trò nhất định trong học thuật và hành chính ở Tây Nam Bộ nói riêng và Nam Bộ nói chung.
113,00:24:32.120,00:24:37.600,"trật tự chính trị,công cuộc khẩn hoang,Tây Nam Bộ xu hướng dân chủ,hệ đạo đức,chữ Hán,Pháp xâm lược Việt Nam,không gian kinh tế văn hóa,chế độ phong kiến,đền thờ,miếu thờ",chữ Hán và Nho học có vai trò nhất định trong học thuật và hành chính ở Tây Nam Bộ nói riêng và Nam Bộ nói chung.
114,00:24:37.600,00:24:43.600,"trật tự chính trị,công cuộc khẩn hoang,Tây Nam Bộ xu hướng dân chủ,hệ đạo đức,chữ Hán,Pháp xâm lược Việt Nam,không gian kinh tế văn hóa,chế độ phong kiến,đền thờ,miếu thờ",chữ Hán và Nho học có vai trò nhất định trong học thuật và hành chính ở Tây Nam Bộ nói riêng và Nam Bộ nói chung.
115,00:24:43.600,00:24:51.480,"trật tự chính trị,công cuộc khẩn hoang,Tây Nam Bộ xu hướng dân chủ,hệ đạo đức,chữ Hán,Pháp xâm lược Việt Nam,không gian kinh tế văn hóa,chế độ phong kiến,đền thờ,miếu thờ",chữ Hán và Nho học có vai trò nhất định trong học thuật và hành chính ở Tây Nam Bộ nói riêng và Nam Bộ nói chung.
116,00:24:51.480,00:25:03.000,"trật tự chính trị,công cuộc khẩn hoang,Tây Nam Bộ xu hướng dân chủ,hệ đạo đức,chữ Hán,Pháp xâm lược Việt Nam,không gian kinh tế văn hóa,chế độ phong kiến,đền thờ,miếu thờ",chữ Hán và Nho học có vai trò nhất định trong học thuật và hành chính ở Tây Nam Bộ nói riêng và Nam Bộ nói chung.
117,00:25:03.000,00:25:08.320,"trật tự chính trị,công cuộc khẩn hoang,Tây Nam Bộ xu hướng dân chủ,hệ đạo đức,chữ Hán,Pháp xâm lược Việt Nam,không gian kinh tế văn hóa,chế độ phong kiến,đền thờ,miếu thờ",chữ Hán và Nho học có vai trò nhất định trong học thuật và hành chính ở Tây Nam Bộ nói riêng và Nam Bộ nói chung.
118,00:25:08.320,00:25:16.360,"trật tự chính trị,công cuộc khẩn hoang,Tây Nam Bộ xu hướng dân chủ,hệ đạo đức,chữ Hán,Pháp xâm lược Việt Nam,không gian kinh tế văn hóa,chế độ phong kiến,đền thờ,miếu thờ",chữ Hán và Nho học có vai trò nhất định trong học thuật và hành chính ở Tây Nam Bộ nói riêng và Nam Bộ nói chung.
119,00:25:16.360,00:25:38.760,"trật tự chính trị,công cuộc khẩn hoang,Tây Nam Bộ xu hướng dân chủ,hệ đạo đức,chữ Hán,Pháp xâm lược Việt Nam,không gian kinh tế văn hóa,chế độ phong kiến,đền thờ,miếu thờ","Chỉ khoảng một thế kỷ rưỡi, nhằm đáp ứng yêu cầu thiết lập trật tự chính trị và ổn định xã hội ở Nam Bộ của các chú Nguyễn và vương triều nhà Nguyễn."
120,00:25:38.760,00:26:57.040, ,"Thời gian tồn tại chính thức khá ngắn ngủi, lại là giai đoạn cuối cùng trên con đường suy tàn của chế độ phong kiến ở Việt Nam, khiến cho nơi đây Nho giáo bén rễ chưa đủ bền."
121,00:26:57.040,00:27:03.000, ,"Đặc biệt Nho giáo ở đất Tây Nam Bộ là chịu sự chi phối không nhỏ của công cuộc khẩn hoang mở đất, của không gian kinh tế văn hóa, mở vùng sông nước và bối cảnh vô kháng chiến trường kỳ chống Pháp xâm lược của dân tộc Việt Nam."
